,isJunior,isRoxable,lensColor,img,seoCurrency,pdpURL,isFindInStore,isCustomizable,roxableLabel,mfpartnumber,id,polarizedLabel,brand,isEmailMeWhenAvailable,frameColor,catentryId,imgHover,brandlogoUrl,isPolarized,isHideRemixLink,colorsNumber,isOutOfStock,clusterSize,sequence,modelName,isEngravable,localizedColorLabel,name,partNumber,isStella,engravableLabel,userType,customizableLabel,pdpCustomizeUrl,listPrice,wishlistRelatedLinks.addToWishlistURI,wishlistRelatedLinks.isInWishlist,wishlistRelatedLinks.deleteFromWishlistURI,badgeBelowRight.label,badgeBelowRight.iconIdentifier,colors,offerPrice,juniorLabel
0,False,True,Polarized Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597328111__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/ray-ban/rb3025-8056597328111,True,True,Available for prescription,0RB3025,Product_0_1,Polarized,Ray-Ban,False,Black,3074457345618491678,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597328111__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,True,False,1 Color,False,1,1,RB3025 AVIATOR TOTAL BLACK,False,Black/Black,RB3025 AVIATOR TOTAL BLACK,8056597328111,False,Engraving,G,Customize,/us/customize/ray-ban-aviator-rb3025?upc=8056597328111,$213.00,store/10152/wishlist/sgh/catEntryId/3074457345618491678,False,store/10152/wishlist/sgh/catEntryId/3074457345618491678,,,,,
1,False,,Clear Gradient Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597684828__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/ray-ban/rb2198-8056597684828,True,False,,0RB2198,Product_0_2,Polarized,Ray-Ban,False,Blue On Transparent,3074457345618609207,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597684828__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,True,False,1 Color,False,1,2,RB2198 BILL,False,Blue/Blue,RB2198 BILL,8056597684828,False,Engraving,G,Customize,,$248.00,store/10152/wishlist/sgh/catEntryId/3074457345618609207,False,store/10152/wishlist/sgh/catEntryId/3074457345618609207,Exclusive,,,,
2,False,,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077378__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/ray-ban/rb3548n-8056597077378,True,True,,0RB3548N,Product_0_3,,Ray-Ban,False,Rose Gold,3074457345618345169,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077378__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,False,False,14 colors,False,14,3,RB3548N HEXAGONAL FLAT LENSES,False,Gold/Brown,RB3548N HEXAGONAL FLAT LENSES,8056597077378,False,Engraving,G,Customize,/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597077378,$178.00,store/10152/wishlist/sgh/catEntryId/3074457345618345169,False,store/10152/wishlist/sgh/catEntryId/3074457345618345169,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077378__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8056597077378', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077378__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Brown/POLISHED/Gradient/Brown Gradient Grey/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Brown', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8056597077378', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597077378', 'uniqueID': '3074457345618345169', 'listPrice': '$178.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Copper', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611700__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672611700', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611700__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Copper/POLISHED/Mirror/Copper Flash/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Copper', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672611700', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672611700', 'uniqueID': '683072', 'listPrice': '$188.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672743869__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672743869', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672743869__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Black/Green/POLISHED/Classic/Polarized Green Classic G-15/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Black/Green', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672743869', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672743869', 'uniqueID': '733314', 'listPrice': '$213.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672743838__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672743838', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672743838__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Brown/POLISHED/Classic/Polarized Brown Classic B-15/Glass/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Brown', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672743838', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672743838', 'uniqueID': '732328', 'listPrice': '$213.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077316__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Copper', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8056597077316', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077316__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Copper/Brown/POLISHED/Gradient/Brown Gradient/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Copper/Brown', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8056597077316', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597077316', 'uniqueID': '3074457345618350671', 'listPrice': '$178.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077347__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Grey', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8056597077347', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077347__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Grey/Grey/POLISHED/Gradient/Grey Gradient/Glass/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Grey/Grey', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8056597077347', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597077347', 'uniqueID': '3074457345618345171', 'listPrice': '$178.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611649__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672611649', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611649__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Green/POLISHED/Classic/Green Classic G-15/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Green', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672611649', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672611649', 'uniqueID': '680880', 'listPrice': '$163.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597142496__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8056597142496', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597142496__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Green/POLISHED/Classic G-15/Polarized Green Classic G-15/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Green', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8056597142496', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597142496', 'uniqueID': '3074457345618443679', 'listPrice': '$213.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Violet', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597559652__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8056597559652', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597559652__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Violet/POLISHED/Classic/Polarized Violet Classic/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Violet', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8056597559652', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597559652', 'uniqueID': '3074457345618581992', 'listPrice': '$213.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Silver', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611687__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672611687', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611687__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Silver/POLISHED/Mirror/Silver Flash/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Silver', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672611687', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672611687', 'uniqueID': '666124', 'listPrice': '$188.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611724__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672611724', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611724__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Blue/POLISHED/Mirror/Light Blue Gradient Flash/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Blue', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672611724', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672611724', 'uniqueID': '680878', 'listPrice': '$188.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611717__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672611724', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611717__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Blue/POLISHED/Gradient Flash/Light Blue Gradient Flash/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Blue', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672611717', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672611717', 'uniqueID': '684860', 'listPrice': '$188.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Violet', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611663__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8053672611663', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672611663__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Violet/POLISHED/Mirror/Lilac Mirror/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Violet', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8053672611663', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8053672611663', 'uniqueID': '677774', 'listPrice': '$188.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077286__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Gold', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb3548n-8056597077286', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077286__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Gold/Blue/POLISHED/Gradient/Blue Gradient/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gold/Blue', 'name': 'RB3548N HEXAGONAL FLAT LENSES', 'partNumber': '8056597077286', 'pdpCustomizeUrl': '/us/customize/ray-ban-hexagonal-rb3548n?upc=8056597077286', 'uniqueID': '3074457345618350673', 'listPrice': '$178.00'}]",,
3,False,,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490085__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/ray-ban/rw4005-8056597490085,True,False,,0RW4005,Product_0_4,,Ray-Ban,False,Shiny Black,3074457345618578699,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490085__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,False,False,4 colors,False,4,4,RW4005 RAY-BAN STORIES | METEOR,False,Black/Green,RW4005 RAY-BAN STORIES | METEOR,8056597490085,True,Engraving,G,Customize,,$299.00,store/10152/wishlist/sgh/catEntryId/3074457345618578699,False,store/10152/wishlist/sgh/catEntryId/3074457345618578699,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490085__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rw4005-8056597490085', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490085__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Black/Green/SHINY/Classic G-15/Green Classic G-15/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Black/Green', 'name': 'RW4005 RAY-BAN STORIES | METEOR', 'partNumber': '8056597490085', 'uniqueID': '3074457345618578699', 'listPrice': '$299.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557207__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Green', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rw4005-8056597557207', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557207__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Green/Green/POLISHED/Transitions®/Clear/Green G-15 Transitions®/Nxt/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Green/Green', 'name': 'RW4005 RAY-BAN STORIES | METEOR', 'partNumber': '8056597557207', 'uniqueID': '3074457345618578687', 'listPrice': '$379.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557191__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Blue', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rw4005-8056597557191', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597557191__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Blue/Blue/POLISHED/Classic/Dark Blue/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Blue/Blue', 'name': 'RW4005 RAY-BAN STORIES | METEOR', 'partNumber': '8056597557191', 'uniqueID': '3074457345618578697', 'listPrice': '$329.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490092__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Brown', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rw4005-8056597490092', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490092__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Brown/Brown/SHINY/Gradient/Brown Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Brown/Brown', 'name': 'RW4005 RAY-BAN STORIES | METEOR', 'partNumber': '8056597490092', 'uniqueID': '3074457345618578694', 'listPrice': '$299.00'}]",,
